peak_date,peak_val,trough_date,trough_val,drawdown_abs,drawdown_pct
2021-08-09 00:00:00-04:00,15133.1103515625,2021-08-11 00:00:00-04:00,15027.759765625,105.3505859375,0.0069615950383010656
2021-08-16 00:00:00-04:00,15140.76953125,2021-08-18 00:00:00-04:00,14857.919921875,282.849609375,0.018681323217502824
2021-08-25 00:00:00-04:00,15368.919921875,2021-08-26 00:00:00-04:00,15278.51953125,90.400390625,0.00588202626368888
2021-08-30 00:00:00-04:00,15605.08984375,2021-08-31 00:00:00-04:00,15582.509765625,22.580078125,0.0014469687999933915
2021-09-01 00:00:00-04:00,15611.5703125,2021-09-02 00:00:00-04:00,15604.25,7.3203125,0.0004689030221475358
2021-09-07 00:00:00-04:00,15675.759765625,2021-09-14 00:00:00-04:00,15382.900390625,292.859375,0.018682308186567412
2021-09-16 00:00:00-04:00,15515.91015625,2021-09-20 00:00:00-04:00,15012.1904296875,503.7197265625,0.032464723080366346
2021-09-24 00:00:00-04:00,15329.6796875,2021-09-30 00:00:00-04:00,14689.6201171875,640.0595703125,0.041752964403712366
2021-10-01 00:00:00-04:00,14791.8701171875,2021-10-04 00:00:00-04:00,14472.1201171875,319.75,0.02161660408500103
2021-10-07 00:00:00-04:00,14897.1298828125,2021-10-12 00:00:00-04:00,14662.1103515625,235.01953125,0.01577616179081266
2021-10-19 00:00:00-04:00,15410.7197265625,2021-10-20 00:00:00-04:00,15388.7099609375,22.009765625,0.001428211401902478
2021-10-21 00:00:00-04:00,15489.58984375,2021-10-22 00:00:00-04:00,15355.0703125,134.51953125,0.008684512153449835
2021-11-05 00:00:00-04:00,16359.3798828125,2021-11-10 00:00:00-05:00,15985.5703125,373.8095703125,0.022849861852357375
2021-11-12 00:00:00-05:00,16199.8896484375,2021-11-15 00:00:00-05:00,16189.1201171875,10.76953125,0.0006647904080654485
2021-11-16 00:00:00-05:00,16309.76953125,2021-11-17 00:00:00-05:00,16308.0703125,1.69921875,0.00010418410552915825
2021-11-19 00:00:00-05:00,16573.33984375,2021-11-23 00:00:00-05:00,16306.7197265625,266.6201171875,0.01608728956873744
2021-11-24 00:00:00-05:00,16367.8095703125,2021-11-26 00:00:00-05:00,16025.580078125,342.2294921875,0.02090869219350076
2021-11-29 00:00:00-05:00,16399.240234375,2021-12-01 00:00:00-05:00,15877.7197265625,521.5205078125,0.03180150423794166
2021-12-02 00:00:00-05:00,15990.759765625,2021-12-03 00:00:00-05:00,15712.0400390625,278.7197265625,0.017430049018787582
2021-12-08 00:00:00-05:00,16394.33984375,2021-12-09 00:00:00-05:00,16149.5703125,244.76953125,0.014930124273550014
2021-12-10 00:00:00-05:00,16331.98046875,2021-12-14 00:00:00-05:00,15914.900390625,417.080078125,0.02553763022941712
2021-12-15 00:00:00-05:00,16289.58984375,2021-12-20 00:00:00-05:00,15627.6396484375,661.9501953125,0.04063639426541347
2021-12-27 00:00:00-05:00,16567.5,2021-12-28 00:00:00-05:00,16488.66015625,78.83984375,0.004758704919269654
2021-12-29 00:00:00-05:00,16491.009765625,2021-12-31 00:00:00-05:00,16320.080078125,170.9296875,0.01036502251404263
2022-01-03 00:00:00-05:00,16501.76953125,2022-01-07 00:00:00-05:00,15592.1904296875,909.5791015625,0.055120094838313975
2022-01-12 00:00:00-05:00,15905.099609375,2022-01-13 00:00:00-05:00,15495.6201171875,409.4794921875,0.02574516992940673
2022-01-14 00:00:00-05:00,15611.58984375,2022-01-21 00:00:00-05:00,14438.400390625,1173.189453125,0.07514862130423436
2022-01-24 00:00:00-05:00,14509.580078125,2022-01-25 00:00:00-05:00,14149.1201171875,360.4599609375,0.024842894073891106
2022-01-26 00:00:00-05:00,14172.759765625,2022-01-27 00:00:00-05:00,14003.1103515625,169.6494140625,0.011970104402247213
2022-02-02 00:00:00-05:00,15139.740234375,2022-02-03 00:00:00-05:00,14501.1103515625,638.6298828125,0.04218235405139129
2022-02-04 00:00:00-05:00,14694.349609375,2022-02-07 00:00:00-05:00,14571.25,123.099609375,0.008377343172539083
2022-02-09 00:00:00-05:00,15056.9599609375,2022-02-11 00:00:00-05:00,14253.83984375,803.1201171875,0.05333879609635987
2022-02-15 00:00:00-05:00,14620.8203125,2022-02-23 00:00:00-05:00,13509.4296875,1111.390625,0.07601424552422835
2022-02-28 00:00:00-05:00,14237.8095703125,2022-03-01 00:00:00-05:00,14005.990234375,231.8193359375,0.016281952275922447
2022-03-02 00:00:00-05:00,14243.6904296875,2022-03-08 00:00:00-05:00,13267.6103515625,976.080078125,0.06852718984193865
2022-03-09 00:00:00-05:00,13742.2001953125,2022-03-14 00:00:00-04:00,13046.6396484375,695.560546875,0.05061493334322531
2022-03-18 00:00:00-04:00,14420.080078125,2022-03-21 00:00:00-04:00,14376.08984375,43.990234375,0.0030506234456861574
2022-03-22 00:00:00-04:00,14654.330078125,2022-03-23 00:00:00-04:00,14447.5498046875,206.7802734375,0.01411052380662339
2022-03-24 00:00:00-04:00,14765.6904296875,2022-03-25 00:00:00-04:00,14754.3095703125,11.380859375,0.0007707637803456823
2022-03-29 00:00:00-04:00,15239.3203125,2022-03-31 00:00:00-04:00,14838.490234375,400.830078125,0.026302359285421708
2022-04-04 00:00:00-04:00,15159.580078125,2022-04-06 00:00:00-04:00,14498.8896484375,660.6904296875,0.04358237011069088
2022-04-07 00:00:00-04:00,14531.8095703125,2022-04-12 00:00:00-04:00,13940.240234375,591.5693359375,0.040708580240828095
2022-04-13 00:00:00-04:00,14217.2900390625,2022-04-14 00:00:00-04:00,13893.2099609375,324.080078125,0.022794785590965556
2022-04-19 00:00:00-04:00,14210.259765625,2022-04-22 00:00:00-04:00,13356.8701171875,853.3896484375,0.06005447208656048
2022-04-25 00:00:00-04:00,13533.2197265625,2022-04-27 00:00:00-04:00,13003.3603515625,529.859375,0.039152499235641
2022-04-28 00:00:00-04:00,13456.0595703125,2022-04-29 00:00:00-04:00,12854.7998046875,601.259765625,0.044683197371653466
2022-05-04 00:00:00-04:00,13535.7099609375,2022-05-09 00:00:00-04:00,12187.7197265625,1347.990234375,0.09958770084946741
2022-05-10 00:00:00-04:00,12345.8603515625,2022-05-12 00:00:00-04:00,11945.5,400.3603515625,0.03242871214818416
2022-05-13 00:00:00-04:00,12387.400390625,2022-05-16 00:00:00-04:00,12243.580078125,143.8203125,0.011610209403487573
2022-05-17 00:00:00-04:00,12564.099609375,2022-05-20 00:00:00-04:00,11835.6201171875,728.4794921875,0.05798103444228728
2022-05-23 00:00:00-04:00,12034.2802734375,2022-05-24 00:00:00-04:00,11769.83984375,264.4404296875,0.02197392978051064
2022-05-27 00:00:00-04:00,12681.419921875,2022-06-01 00:00:00-04:00,12548.3603515625,133.0595703125,0.010492482003768124
2022-06-02 00:00:00-04:00,12892.8896484375,2022-06-03 00:00:00-04:00,12548.0302734375,344.859375,0.026748028130512524
2022-06-07 00:00:00-04:00,12711.6796875,2022-06-13 00:00:00-04:00,11288.3203125,1423.359375,0.11197256460132936
2022-06-15 00:00:00-04:00,11593.76953125,2022-06-16 00:00:00-04:00,11127.5703125,466.19921875,0.040211185628056555
2022-06-21 00:00:00-04:00,11546.759765625,2022-06-22 00:00:00-04:00,11527.7099609375,19.0498046875,0.00164979657273305
2022-06-24 00:00:00-04:00,12105.849609375,2022-06-28 00:00:00-04:00,11637.76953125,468.080078125,0.038665611520773385
2022-06-29 00:00:00-04:00,11658.259765625,2022-06-30 00:00:00-04:00,11503.7197265625,154.5400390625,0.013255841109165327
2022-07-08 00:00:00-04:00,12125.6904296875,2022-07-13 00:00:00-04:00,11728.5302734375,397.16015625,0.03275361172652298
2022-07-15 00:00:00-04:00,11983.6201171875,2022-07-18 00:00:00-04:00,11877.5,106.1201171875,0.008855430675351373
2022-07-21 00:00:00-04:00,12619.41015625,2022-07-26 00:00:00-04:00,12086.900390625,532.509765625,0.04219767477493903
2022-07-29 00:00:00-04:00,12947.9697265625,2022-08-02 00:00:00-04:00,12901.599609375,46.3701171875,0.003581265493104501
2022-08-04 00:00:00-04:00,13311.0400390625,2022-08-09 00:00:00-04:00,13008.169921875,302.8701171875,0.022753302243753992
2022-08-10 00:00:00-04:00,13378.3203125,2022-08-11 00:00:00-04:00,13291.990234375,86.330078125,0.006452983342336161
